221011;"VIBIA";"ИСПАНИЯ";"Quadra Ice Flat";"vibia-1121-00";"Светильник потолочный Quadra Ice Flat";"Светильник потолочный Quadra Ice Flat";"СВЕТИЛЬНИКИ ПОТОЛОЧНЫЕ";"1121-00";1;"шт.";"Светильник потолочный";1;"2GX13";40;"Светильник потолочный Quadra Ice Flat, арматура white.";"современный";;"IP20";;;;;;;60;60;;;9;;;;;;;;;;;;;;"white";;;;;;30240;;"Светильник потолочный современный";"vibia-1121-00"
221012;"VIBIA";"ИСПАНИЯ";"Quadra Ice Flat";"vibia-1122-00";"Светильник потолочный Quadra Ice Flat";"Светильник потолочный Quadra Ice Flat";"СВЕТИЛЬНИКИ ПОТОЛОЧНЫЕ";"1122-00";1;"шт.";"Светильник потолочный";1;"R7s";200;"Светильник потолочный Quadra Ice Flat, арматура white.";"современный";;"IP20";;;;;;;47;47;;;7;;;;;;;;;;;;;;"white";;;;;;15414;;"Светильник потолочный современный";"vibia-1122-00"
221013;"VIBIA";"ИСПАНИЯ";"Quadra Ice";"vibia-1128-00";"Светильник потолочный Quadra Ice";"Светильник потолочный Quadra Ice";"СВЕТИЛЬНИКИ ПОТОЛОЧНЫЕ";"1128-00";1;"шт.";"Светильник потолочный";1;"R7s";150;"Светильник потолочный Quadra Ice, плафон white.";"современный";;"IP20";;;;;;;30;30;;;8;;;;;;;;;;;;;;;;;;;;10248;;"Светильник потолочный современный";"vibia-1128-00"
221014;"VIBIA";"ИСПАНИЯ";"Quadra Ice";"vibia-1129-00";"Светильник потолочный Quadra Ice";"Светильник потолочный Quadra Ice";"СВЕТИЛЬНИКИ ПОТОЛОЧНЫЕ";"1129-00";1;"шт.";"Светильник потолочный";1;"R7s";300;"Светильник потолочный Quadra Ice, плафон white.";"современный";;"IP20";;;;;;;37;37;;;8;;;;;;;;;;;;;;;;;;;;11844;;"Светильник потолочный современный";"vibia-1129-00"
221015;"VIBIA";"ИСПАНИЯ";"Quadra Ice";"vibia-1132-00";"Светильник потолочный Quadra Ice";"Светильник потолочный Quadra Ice";"СВЕТИЛЬНИКИ ПОТОЛОЧНЫЕ";"1132-00";1;"шт.";"Светильник потолочный";2;"GX13";40;"Светильник потолочный Quadra Ice, плафон white.";"современный";;"IP20";;;;;;;60;60;;;11;;;;;;;;;;;;;;;;;;;;30324;;"Светильник потолочный современный";"vibia-1132-00"
221016;"VIBIA";"ИСПАНИЯ";"Quadra Ice";"vibia-1133-00";"Светильник потолочный Quadra Ice";"Светильник потолочный Quadra Ice";"СВЕТИЛЬНИКИ ПОТОЛОЧНЫЕ";"1133-00";1;"шт.";"Светильник потолочный";1;"R7s";300;"Светильник потолочный Quadra Ice, плафон white.";"современный";;"IP20";;;;;;;60;60;;;11;;;;;;;;;;;;;;;;;;;;22596;;"Светильник потолочный современный";"vibia-1133-00"
221017;"VIBIA";"ИСПАНИЯ";"Quadra Ice";"vibia-1134-00";"Светильник потолочный Quadra Ice";"Светильник потолочный Quadra Ice";"СВЕТИЛЬНИКИ ПОТОЛОЧНЫЕ";"1134-00";1;"шт.";"Светильник потолочный";1;"R7s";300;"Светильник потолочный Quadra Ice, плафон white.";"современный";;"IP20";;;;;;;47;47;;;9;;;;;;;;;;;;;;;;;;;;16674;;"Светильник потолочный современный";"vibia-1134-00"
221018;"VIBIA";"ИСПАНИЯ";"Even";"vibia-1150-01";"Светильник подвесной Even";"Светильник подвесной Even";"СВЕТИЛЬНИКИ ПОДВЕСНЫЕ";"1150-01";1;"шт.";"Светильник подвесной";6;"E27";30;"Светильник подвесной Even, плафон chrome.";"современный";;"IP20";;;;;;;;;;;;;;200;;;;;60,5;;;;;;"chrome";;;;;;69888;;"Светильник подвесной современный";"vibia-1150-01"
221019;"VIBIA";"ИСПАНИЯ";"Even";"vibia-1150-04";"Светильник подвесной Even";"Светильник подвесной Even";"СВЕТИЛЬНИКИ ПОДВЕСНЫЕ";"1150-04";1;"шт.";"Светильник подвесной";6;"E27";30;"Светильник подвесной Even, плафон anodized black.";"современный";;"IP20";;;;;;;;;;;;;;200;;;;;60,5;;;;;;"anodized black";;;;;;70140;;"Светильник подвесной современный";"vibia-1150-04"
221020;"VIBIA";"ИСПАНИЯ";"Lotto";"vibia-1185-30";"Светильник подвесной Lotto";"Светильник подвесной Lotto";"СВЕТИЛЬНИКИ ПОДВЕСНЫЕ";"1185-30";1;"шт.";"Светильник подвесной";1;"G9";40;"Светильник подвесной Lotto, арматура matt nickel.";"современный";;"IP20";;;;;;;;;;;;;;200;;;;;20;;;;"matt nickel";;;;;;;;14994;;"Светильник подвесной современный";"vibia-1185-30"
221021;"VIBIA";"ИСПАНИЯ";"Lotto";"vibia-1186-30";"Светильник потолочный Lotto";"Светильник потолочный Lotto";"СВЕТИЛЬНИКИ ПОТОЛОЧНЫЕ";"1186-30";1;"шт.";"Светильник потолочный";1;"G9";40;"Светильник потолочный Lotto, арматура matt nickel.";"современный";;"IP20";;;;;;;;;;;8;;;;;;;;20;;;;"matt nickel";;;;;;;;10710;;"Светильник потолочный современный";"vibia-1186-30"
221022;"VIBIA";"ИСПАНИЯ";"Lotto";"vibia-1187-30";"Светильник потолочный Lotto";"Светильник потолочный Lotto";"СВЕТИЛЬНИКИ ПОТОЛОЧНЫЕ";"1187-30";1;"шт.";"Светильник потолочный";1;"G9";40;"Светильник потолочный Lotto, арматура matt nickel.";"современный";;"IP20";;;;;;;;;;;8;;;;;;;;17;;;;"matt nickel";;;;;;;;10290;;"Светильник потолочный современный";"vibia-1187-30"
221023;"VIBIA";"ИСПАНИЯ";"Lotto";"vibia-1192-30";"Светильник потолочный Lotto";"Светильник потолочный Lotto";"СВЕТИЛЬНИКИ ПОТОЛОЧНЫЕ";"1192-30";1;"шт.";"Светильник потолочный";1;"E27";230;"Светильник потолочный Lotto, арматура matt nickel.";"современный";;"IP20";;;;;;;;;;;19;;;;;;;;45;;;;"matt nickel";;;;;;;;25326;;"Светильник потолочный современный";"vibia-1192-30"
221024;"VIBIA";"ИСПАНИЯ";"Lotto";"vibia-1196-30";"Светильник потолочный Lotto";"Светильник потолочный Lotto";"СВЕТИЛЬНИКИ ПОТОЛОЧНЫЕ";"1196-30";1;"шт.";"Светильник потолочный";1;"E27";230;"Светильник потолочный Lotto, арматура matt nickel.";"современный";;"IP20";;;;;;;;;;;19;;;;;;;;55;;;;"matt nickel";;;;;;;;26628;;"Светильник потолочный современный";"vibia-1196-30"
221025;"VIBIA";"ИСПАНИЯ";"Jazz";"vibia-1330-03";"Торшер Jazz";"Торшер Jazz";"СВЕТИЛЬНИКИ НАПОЛЬНЫЕ";"1330-03";1;"шт.";"Торшер";1;"R7s";500;"Торшер Jazz, арматура white lacquer.";"современный";;"IP20";;;;;;;;;;;190;;;;;;;;26;;;;"white lacquer";;;;;;;;69468;;"Торшер современный";"vibia-1330-03"
221026;"VIBIA";"ИСПАНИЯ";"Jazz";"vibia-1330-04";"Торшер Jazz";"Торшер Jazz";"СВЕТИЛЬНИКИ НАПОЛЬНЫЕ";"1330-04";1;"шт.";"Торшер";1;"R7s";500;"Торшер Jazz, арматура black lacquer.";"современный";;"IP20";;;;;;;;;;;190;;;;;;;;26;;;;"black lacquer";;;;;;;;69468;;"Торшер современный";"vibia-1330-04"
221027;"VIBIA";"ИСПАНИЯ";"Jazz";"vibia-1330-06";"Торшер Jazz";"Торшер Jazz";"СВЕТИЛЬНИКИ НАПОЛЬНЫЕ";"1330-06";1;"шт.";"Торшер";1;"R7s";500;"Торшер Jazz, арматура red lacquer.";"современный";;"IP20";;;;;;;;;;;190;;;;;;;;26;;;;"red lacquer";;;;;;;;69468;;"Торшер современный";"vibia-1330-06"
221028;"VIBIA";"ИСПАНИЯ";"Jazz";"vibia-1330-49";"Торшер Jazz";"Торшер Jazz";"СВЕТИЛЬНИКИ НАПОЛЬНЫЕ";"1330-49";1;"шт.";"Торшер";1;"R7s";500;"Торшер Jazz, арматура silver finish.";"современный";;"IP20";;;;;;;;;;;190;;;;;;;;26;;;;"silver finish";;;;;;;;89838;;"Торшер современный";"vibia-1330-49"
221029;"VIBIA";"ИСПАНИЯ";"Jazz";"vibia-1330-51";"Торшер Jazz";"Торшер Jazz";"СВЕТИЛЬНИКИ НАПОЛЬНЫЕ";"1330-51";1;"шт.";"Торшер";1;"R7s";500;"Торшер Jazz, арматура gold finish.";"современный";;"IP20";;;;;;;;;;;190;;;;;;;;26;;;;"gold finish";;;;;;;;89838;;"Торшер современный";"vibia-1330-51"
221030;"VIBIA";"ИСПАНИЯ";"Jazz";"vibia-1331-03";"Настольная лампа Jazz";"Настольная лампа Jazz";"СВЕТИЛЬНИКИ НАСТОЛЬНЫЕ";"1331-03";1;"шт.";"Настольная лампа";3;"G9";40;"Настольная лампа Jazz, арматура white lacquer.";"современный";;"IP20";;;;;;;;;;;34;;;;;;;;21;;;;"white lacquer";;;;;;;;28098;;"Настольная лампа современный";"vibia-1331-03"
221031;"VIBIA";"ИСПАНИЯ";"Jazz";"vibia-1331-04";"Настольная лампа Jazz";"Настольная лампа Jazz";"СВЕТИЛЬНИКИ НАСТОЛЬНЫЕ";"1331-04";1;"шт.";"Настольная лампа";3;"G9";40;"Настольная лампа Jazz, арматура black lacquer.";"современный";;"IP20";;;;;;;;;;;34;;;;;;;;21;;;;"black lacquer";;;;;;;;28098;;"Настольная лампа современный";"vibia-1331-04"
221032;"VIBIA";"ИСПАНИЯ";"Jazz";"vibia-1331-06";"Настольная лампа Jazz";"Настольная лампа Jazz";"СВЕТИЛЬНИКИ НАСТОЛЬНЫЕ";"1331-06";1;"шт.";"Настольная лампа";3;"G9";40;"Настольная лампа Jazz, арматура red lacquer.";"современный";;"IP20";;;;;;;;;;;34;;;;;;;;21;;;;"red lacquer";;;;;;;;28098;;"Настольная лампа современный";"vibia-1331-06"
221033;"VIBIA";"ИСПАНИЯ";"Jazz";"vibia-1332-03";"Настольная лампа Jazz";"Настольная лампа Jazz";"СВЕТИЛЬНИКИ НАСТОЛЬНЫЕ";"1332-03";1;"шт.";"Настольная лампа";3;"G9";40;"Настольная лампа Jazz, арматура white lacquer.";"современный";;"IP20";;;;;;;;;;;40;;;;;;;;21;;;;"white lacquer";;;;;;;;28098;;"Настольная лампа современный";"vibia-1332-03"
221034;"VIBIA";"ИСПАНИЯ";"Jazz";"vibia-1332-04";"Настольная лампа Jazz";"Настольная лампа Jazz";"СВЕТИЛЬНИКИ НАСТОЛЬНЫЕ";"1332-04";1;"шт.";"Настольная лампа";3;"G9";40;"Настольная лампа Jazz, арматура black lacquer.";"современный";;"IP20";;;;;;;;;;;40;;;;;;;;21;;;;"black lacquer";;;;;;;;28098;;"Настольная лампа современный";"vibia-1332-04"
221035;"VIBIA";"ИСПАНИЯ";"Jazz";"vibia-1332-06";"Настольная лампа Jazz";"Настольная лампа Jazz";"СВЕТИЛЬНИКИ НАСТОЛЬНЫЕ";"1332-06";1;"шт.";"Настольная лампа";3;"G9";40;"Настольная лампа Jazz, арматура red lacquer.";"современный";;"IP20";;;;;;;;;;;40;;;;;;;;21;;;;"red lacquer";;;;;;;;28098;;"Настольная лампа современный";"vibia-1332-06"
221036;"VIBIA";"ИСПАНИЯ";"Jazz";"vibia-1333-03";"Настольная лампа Jazz";"Настольная лампа Jazz";"СВЕТИЛЬНИКИ НАСТОЛЬНЫЕ";"1333-03";1;"шт.";"Настольная лампа";4;"E27";60;"Настольная лампа Jazz, арматура white lacquer.";"современный";;"IP20";;;;;;;;;;;72,5;;;;;;;;45;;;;"white lacquer";;;;;;;;72366;;"Настольная лампа современный";"vibia-1333-03"
221037;"VIBIA";"ИСПАНИЯ";"Jazz";"vibia-1333-04";"Настольная лампа Jazz";"Настольная лампа Jazz";"СВЕТИЛЬНИКИ НАСТОЛЬНЫЕ";"1333-04";1;"шт.";"Настольная лампа";4;"E27";60;"Настольная лампа Jazz, арматура black lacquer.";"современный";;"IP20";;;;;;;;;;;72,5;;;;;;;;45;;;;"black lacquer";;;;;;;;72366;;"Настольная лампа современный";"vibia-1333-04"
221038;"VIBIA";"ИСПАНИЯ";"Jazz";"vibia-1333-06";"Настольная лампа Jazz";"Настольная лампа Jazz";"СВЕТИЛЬНИКИ НАСТОЛЬНЫЕ";"1333-06";1;"шт.";"Настольная лампа";4;"E27";60;"Настольная лампа Jazz, арматура red lacquer.";"современный";;"IP20";;;;;;;;;;;72,5;;;;;;;;45;;;;"red lacquer";;;;;;;;72366;;"Настольная лампа современный";"vibia-1333-06"
221039;"VIBIA";"ИСПАНИЯ";"Jazz";"vibia-1333-49";"Настольная лампа Jazz";"Настольная лампа Jazz";"СВЕТИЛЬНИКИ НАСТОЛЬНЫЕ";"1333-49";1;"шт.";"Настольная лампа";4;"E27";60;"Настольная лампа Jazz, арматура silver finish.";"современный";;"IP20";;;;;;;;;;;72,5;;;;;;;;45;;;;"silver finish";;;;;;;;74298;;"Настольная лампа современный";"vibia-1333-49"
221040;"VIBIA";"ИСПАНИЯ";"Jazz";"vibia-1333-51";"Настольная лампа Jazz";"Настольная лампа Jazz";"СВЕТИЛЬНИКИ НАСТОЛЬНЫЕ";"1333-51";1;"шт.";"Настольная лампа";4;"E27";60;"Настольная лампа Jazz, арматура gold finish.";"современный";;"IP20";;;;;;;;;;;72,5;;;;;;;;45;;;;"gold finish";;;;;;;;74298;;"Настольная лампа современный";"vibia-1333-51"
221041;"VIBIA";"ИСПАНИЯ";"Jazz";"vibia-1334-03";"Настольная лампа Jazz";"Настольная лампа Jazz";"СВЕТИЛЬНИКИ НАСТОЛЬНЫЕ";"1334-03";1;"шт.";"Настольная лампа";4;"E27";60;"Настольная лампа Jazz, арматура white lacquer.";"современный";;"IP20";;;;;;;;;;;84,5;;;;;;;;45;;;;"white lacquer";;;;;;;;72702;;"Настольная лампа современный";"vibia-1334-03"
221042;"VIBIA";"ИСПАНИЯ";"Jazz";"vibia-1334-04";"Настольная лампа Jazz";"Настольная лампа Jazz";"СВЕТИЛЬНИКИ НАСТОЛЬНЫЕ";"1334-04";1;"шт.";"Настольная лампа";4;"E27";60;"Настольная лампа Jazz, арматура black lacquer.";"современный";;"IP20";;;;;;;;;;;84,5;;;;;;;;45;;;;"black lacquer";;;;;;;;72702;;"Настольная лампа современный";"vibia-1334-04"
221043;"VIBIA";"ИСПАНИЯ";"Jazz";"vibia-1334-06";"Настольная лампа Jazz";"Настольная лампа Jazz";"СВЕТИЛЬНИКИ НАСТОЛЬНЫЕ";"1334-06";1;"шт.";"Настольная лампа";4;"E27";60;"Настольная лампа Jazz, арматура red lacquer.";"современный";;"IP20";;;;;;;;;;;84,5;;;;;;;;45;;;;"red lacquer";;;;;;;;72702;;"Настольная лампа современный";"vibia-1334-06"
221044;"VIBIA";"ИСПАНИЯ";"Jazz";"vibia-1334-49";"Настольная лампа Jazz";"Настольная лампа Jazz";"СВЕТИЛЬНИКИ НАСТОЛЬНЫЕ";"1334-49";1;"шт.";"Настольная лампа";4;"E27";60;"Настольная лампа Jazz, арматура silver finish.";"современный";;"IP20";;;;;;;;;;;84,5;;;;;;;;45;;;;"silver finish";;;;;;;;74634;;"Настольная лампа современный";"vibia-1334-49"
221045;"VIBIA";"ИСПАНИЯ";"Jazz";"vibia-1334-51";"Настольная лампа Jazz";"Настольная лампа Jazz";"СВЕТИЛЬНИКИ НАСТОЛЬНЫЕ";"1334-51";1;"шт.";"Настольная лампа";4;"E27";60;"Настольная лампа Jazz, арматура gold finish.";"современный";;"IP20";;;;;;;;;;;84,5;;;;;;;;45;;;;"gold finish";;;;;;;;74634;;"Настольная лампа современный";"vibia-1334-51"
221046;"VIBIA";"ИСПАНИЯ";"Jazz";"vibia-1335-03";"Светильник подвесной Jazz";"Светильник подвесной Jazz";"СВЕТИЛЬНИКИ ПОДВЕСНЫЕ";"1335-03";1;"шт.";"Светильник подвесной";1;"Par 30 E27";100;"Светильник подвесной Jazz, арматура white lacquer.";"современный";;"IP20";;;;;;;;;;;;;95;200;;;;25;;;;;"white lacquer";;;;;;;;39774;;"Светильник подвесной современный";"vibia-1335-03"
221047;"VIBIA";"ИСПАНИЯ";"Jazz";"vibia-1335-04";"Светильник подвесной Jazz";"Светильник подвесной Jazz";"СВЕТИЛЬНИКИ ПОДВЕСНЫЕ";"1335-04";1;"шт.";"Светильник подвесной";1;"Par 30 E27";100;"Светильник подвесной Jazz, арматура black lacquer.";"современный";;"IP20";;;;;;;;;;;;;95;200;;;;25;;;;;"black lacquer";;;;;;;;39774;;"Светильник подвесной современный";"vibia-1335-04"
221048;"VIBIA";"ИСПАНИЯ";"Jazz";"vibia-1335-06";"Светильник подвесной Jazz";"Светильник подвесной Jazz";"СВЕТИЛЬНИКИ ПОДВЕСНЫЕ";"1335-06";1;"шт.";"Светильник подвесной";1;"Par 30 E27";100;"Светильник подвесной Jazz, арматура red lacquer.";"современный";;"IP20";;;;;;;;;;;;;95;200;;;;25;;;;;"red lacquer";;;;;;;;39774;;"Светильник подвесной современный";"vibia-1335-06"
221049;"VIBIA";"ИСПАНИЯ";"Jazz";"vibia-1335-49";"Светильник подвесной Jazz";"Светильник подвесной Jazz";"СВЕТИЛЬНИКИ ПОДВЕСНЫЕ";"1335-49";1;"шт.";"Светильник подвесной";1;"Par 30 E27";100;"Светильник подвесной Jazz, арматура silver finish.";"современный";;"IP20";;;;;;;;;;;;;95;200;;;;25;;;;;"silver finish";;;;;;;;46326;;"Светильник подвесной современный";"vibia-1335-49"
221050;"VIBIA";"ИСПАНИЯ";"Jazz";"vibia-1335-51";"Светильник подвесной Jazz";"Светильник подвесной Jazz";"СВЕТИЛЬНИКИ ПОДВЕСНЫЕ";"1335-51";1;"шт.";"Светильник подвесной";1;"Par 30 E27";100;"Светильник подвесной Jazz, арматура gold finish.";"современный";;"IP20";;;;;;;;;;;;;95;200;;;;25;;;;;"gold finish";;;;;;;;46326;;"Светильник подвесной современный";"vibia-1335-51"
221051;"VIBIA";"ИСПАНИЯ";"Jazz";"vibia-1336-03";"Светильник подвесной Jazz";"Светильник подвесной Jazz";"СВЕТИЛЬНИКИ ПОДВЕСНЫЕ";"1336-03";1;"шт.";"Светильник подвесной";1;"Par 30 E27";100;"Светильник подвесной Jazz, арматура white lacquer.";"современный";;"IP20";;;;;;;;;;;;;64;200;;;;26;;;;;"white lacquer";;;;;;;;38094;;"Светильник подвесной современный";"vibia-1336-03"
221052;"VIBIA";"ИСПАНИЯ";"Jazz";"vibia-1336-04";"Светильник подвесной Jazz";"Светильник подвесной Jazz";"СВЕТИЛЬНИКИ ПОДВЕСНЫЕ";"1336-04";1;"шт.";"Светильник подвесной";1;"Par 30 E27";100;"Светильник подвесной Jazz, арматура black lacquer.";"современный";;"IP20";;;;;;;;;;;;;64;200;;;;26;;;;;"black lacquer";;;;;;;;38094;;"Светильник подвесной современный";"vibia-1336-04"
221053;"VIBIA";"ИСПАНИЯ";"Jazz";"vibia-1336-06";"Светильник подвесной Jazz";"Светильник подвесной Jazz";"СВЕТИЛЬНИКИ ПОДВЕСНЫЕ";"1336-06";1;"шт.";"Светильник подвесной";1;"Par 30 E27";100;"Светильник подвесной Jazz, арматура red lacquer.";"современный";;"IP20";;;;;;;;;;;;;64;200;;;;26;;;;;"red lacquer";;;;;;;;38094;;"Светильник подвесной современный";"vibia-1336-06"
221054;"VIBIA";"ИСПАНИЯ";"Jazz";"vibia-1336-49";"Светильник подвесной Jazz";"Светильник подвесной Jazz";"СВЕТИЛЬНИКИ ПОДВЕСНЫЕ";"1336-49";1;"шт.";"Светильник подвесной";1;"Par 30 E27";100;"Светильник подвесной Jazz, арматура silver finish.";"современный";;"IP20";;;;;;;;;;;;;64;200;;;;26;;;;;"silver finish";;;;;;;;44646;;"Светильник подвесной современный";"vibia-1336-49"
221055;"VIBIA";"ИСПАНИЯ";"Jazz";"vibia-1336-51";"Светильник подвесной Jazz";"Светильник подвесной Jazz";"СВЕТИЛЬНИКИ ПОДВЕСНЫЕ";"1336-51";1;"шт.";"Светильник подвесной";1;"Par 30 E27";100;"Светильник подвесной Jazz, арматура gold finish.";"современный";;"IP20";;;;;;;;;;;;;64;200;;;;26;;;;;"gold finish";;;;;;;;44646;;"Светильник подвесной современный";"vibia-1336-51"
221056;"VIBIA";"ИСПАНИЯ";"Jazz";"vibia-1337-03";"Светильник подвесной Jazz";"Светильник подвесной Jazz";"СВЕТИЛЬНИКИ ПОДВЕСНЫЕ";"1337-03";1;"шт.";"Светильник подвесной";1;"Par 30 E27";75;"Светильник подвесной Jazz, арматура white lacquer.";"современный";;"IP20";;;;;;;;;;;;;45;200;;;;12,5;;;;;"white lacquer";;;;;;;;19278;;"Светильник подвесной современный";"vibia-1337-03"
221057;"VIBIA";"ИСПАНИЯ";"Jazz";"vibia-1337-04";"Светильник подвесной Jazz";"Светильник подвесной Jazz";"СВЕТИЛЬНИКИ ПОДВЕСНЫЕ";"1337-04";1;"шт.";"Светильник подвесной";1;"Par 30 E27";75;"Светильник подвесной Jazz, арматура black lacquer.";"современный";;"IP20";;;;;;;;;;;;;45;200;;;;12,5;;;;;"black lacquer";;;;;;;;19278;;"Светильник подвесной современный";"vibia-1337-04"
221058;"VIBIA";"ИСПАНИЯ";"Jazz";"vibia-1337-06";"Светильник подвесной Jazz";"Светильник подвесной Jazz";"СВЕТИЛЬНИКИ ПОДВЕСНЫЕ";"1337-06";1;"шт.";"Светильник подвесной";1;"Par 30 E27";75;"Светильник подвесной Jazz, арматура red lacquer.";"современный";;"IP20";;;;;;;;;;;;;45;200;;;;12,5;;;;;"red lacquer";;;;;;;;19278;;"Светильник подвесной современный";"vibia-1337-06"
221059;"VIBIA";"ИСПАНИЯ";"Jazz";"vibia-1338-03";"Светильник подвесной Jazz";"Светильник подвесной Jazz";"СВЕТИЛЬНИКИ ПОДВЕСНЫЕ";"1338-03";1;"шт.";"Светильник подвесной";1;"Par 30 E27";75;"Светильник подвесной Jazz, арматура white lacquer.";"современный";;"IP20";;;;;;;;;;;;;30,5;200;;;;12,5;;;;;"white lacquer";;;;;;;;18438;;"Светильник подвесной современный";"vibia-1338-03"
221060;"VIBIA";"ИСПАНИЯ";"Jazz";"vibia-1338-04";"Светильник подвесной Jazz";"Светильник подвесной Jazz";"СВЕТИЛЬНИКИ ПОДВЕСНЫЕ";"1338-04";1;"шт.";"Светильник подвесной";1;"Par 30 E27";75;"Светильник подвесной Jazz, арматура black lacquer.";"современный";;"IP20";;;;;;;;;;;;;30,5;200;;;;12,5;;;;;"black lacquer";;;;;;;;18438;;"Светильник подвесной современный";"vibia-1338-04"
221061;"VIBIA";"ИСПАНИЯ";"Jazz";"vibia-1338-06";"Светильник подвесной Jazz";"Светильник подвесной Jazz";"СВЕТИЛЬНИКИ ПОДВЕСНЫЕ";"1338-06";1;"шт.";"Светильник подвесной";1;"Par 30 E27";75;"Светильник подвесной Jazz, арматура red lacquer.";"современный";;"IP20";;;;;;;;;;;;;30,5;200;;;;12,5;;;;;"red lacquer";;;;;;;;18438;;"Светильник подвесной современный";"vibia-1338-06"
221062;"VIBIA";"ИСПАНИЯ";"Nature";"vibia-1370-03";"Настольная лампа Nature";"Настольная лампа Nature";"СВЕТИЛЬНИКИ НАСТОЛЬНЫЕ";"1370-03";1;"шт.";"Настольная лампа";4;"E14";60;"Настольная лампа Nature, арматура white lacquer.";"современный";;"IP20";;;;;;;;;;;63;;18,3;;;;;50;;;;;"white lacquer";;;;;;;;67452;;"Настольная лампа современный";"vibia-1370-03"
221063;"VIBIA";"ИСПАНИЯ";"Nature";"vibia-1370-04";"Настольная лампа Nature";"Настольная лампа Nature";"СВЕТИЛЬНИКИ НАСТОЛЬНЫЕ";"1370-04";1;"шт.";"Настольная лампа";4;"E14";60;"Настольная лампа Nature, арматура black lacquer.";"современный";;"IP20";;;;;;;;;;;63;;18,3;;;;;50;;;;;"black lacquer";;;;;;;;67452;;"Настольная лампа современный";"vibia-1370-04"
221064;"VIBIA";"ИСПАНИЯ";"Nature";"vibia-1370-30";"Настольная лампа Nature";"Настольная лампа Nature";"СВЕТИЛЬНИКИ НАСТОЛЬНЫЕ";"1370-30";1;"шт.";"Настольная лампа";4;"E14";60;"Настольная лампа Nature, арматура matt nickel.";"современный";;"IP20";;;;;;;;;;;63;;18,3;;;;;50;;;;;"matt nickel";;;;;;;;84462;;"Настольная лампа современный";"vibia-1370-30"
221065;"VIBIA";"ИСПАНИЯ";"Nature";"vibia-1375-03";"Торшер Nature";"Торшер Nature";"СВЕТИЛЬНИКИ НАПОЛЬНЫЕ";"1375-03";1;"шт.";"Торшер";4;"E14";60;"Торшер Nature, арматура white lacquer, плафон white.";"современный";;"IP20";;;;;;;;;;;160;;18,3;;;;;50;;;;;"white lacquer";;"white";;;;;;86604;;"Торшер современный";"vibia-1375-03"
221066;"VIBIA";"ИСПАНИЯ";"Nature";"vibia-1375-04";"Торшер Nature";"Торшер Nature";"СВЕТИЛЬНИКИ НАПОЛЬНЫЕ";"1375-04";1;"шт.";"Торшер";4;"E14";60;"Торшер Nature, арматура black lacquer, плафон black.";"современный";;"IP20";;;;;;;;;;;160;;18,3;;;;;50;;;;;"black lacquer";;"black";;;;;;86604;;"Торшер современный";"vibia-1375-04"
221067;"VIBIA";"ИСПАНИЯ";"Nature";"vibia-1375-30";"Торшер Nature";"Торшер Nature";"СВЕТИЛЬНИКИ НАПОЛЬНЫЕ";"1375-30";1;"шт.";"Торшер";4;"E14";60;"Торшер Nature, арматура white, плафон matt nickel.";"современный";;"IP20";;;;;;;;;;;160;;18,3;;;;;50;;;;;"white";;"matt nickel";;;;;;103362;;"Торшер современный";"vibia-1375-30"
221068;"VIBIA";"ИСПАНИЯ";"Nature";"vibia-1380-03";"Светильник подвесной Nature";"Светильник подвесной Nature";"СВЕТИЛЬНИКИ ПОДВЕСНЫЕ";"1380-03";1;"шт.";"Светильник подвесной";4;"E14";60;"Светильник подвесной Nature, арматура white lacquer.";"современный";;"IP20";;;;;;;;;;;;;18,3;200;;;;50;;;;;"white lacquer";;;;;;;;56868;;"Светильник подвесной современный";"vibia-1380-03"
221069;"VIBIA";"ИСПАНИЯ";"Nature";"vibia-1380-04";"Светильник подвесной Nature";"Светильник подвесной Nature";"СВЕТИЛЬНИКИ ПОДВЕСНЫЕ";"1380-04";1;"шт.";"Светильник подвесной";4;"E14";60;"Светильник подвесной Nature, арматура black lacquer.";"современный";;"IP20";;;;;;;;;;;;;18,3;200;;;;50;;;;;"black lacquer";;;;;;;;56868;;"Светильник подвесной современный";"vibia-1380-04"
221070;"VIBIA";"ИСПАНИЯ";"Nature";"vibia-1380-30";"Светильник подвесной Nature";"Светильник подвесной Nature";"СВЕТИЛЬНИКИ ПОДВЕСНЫЕ";"1380-30";1;"шт.";"Светильник подвесной";4;"E14";60;"Светильник подвесной Nature, арматура matt nickel.";"современный";;"IP20";;;;;;;;;;;;;18,3;200;;;;50;;;;;"matt nickel";;;;;;;;78246;;"Светильник подвесной современный";"vibia-1380-30"
221071;"VIBIA";"ИСПАНИЯ";"Nature";"vibia-1381-03";"Светильник подвесной Nature";"Светильник подвесной Nature";"СВЕТИЛЬНИКИ ПОДВЕСНЫЕ";"1381-03";1;"шт.";"Светильник подвесной";4;"E27";60;"Светильник подвесной Nature, арматура white lacquer.";"современный";;"IP20";;;;;;;;;;;;;20,6;200;;;;70;;;;;"white lacquer";;;;;;;;77784;;"Светильник подвесной современный";"vibia-1381-03"
